header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Zanddreef 170,5658 AG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42661151-zanddreef-170/?navigateSource=resultlist,20220201_003837,"€ 425,000 kosten koper","€ 3,512    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof covered with asphalt roofing,Living area121 m²Exterior space attached to the building20 m²External storage space11 m²,121 m²,20 m²,11 m²,170 m²,398 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,District heating,District heating,170 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"83 m² (15,3 meter deep and 5,4 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
