header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Minahassastraat 28 A,1094 RZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42526775-minahassastraat-28-a/?navigateSource=resultlist,20220130_212932,"€ 500,000 kosten koper","€ 6,024    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 154 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1981,Flat roof,Living area83 m²Exterior space attached to the building8 m²External storage space7 m²,83 m²,8 m²,7 m²,278 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,1st floor,TV via cable,C            1.58What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2015, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2032),Paid until 28-02-2032,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
