header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Shed / storage,Type of parking facilities,error
St.Rochusstraat 5 a,6466 LK Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/huis-42665421-strochusstraat-5-a/?navigateSource=resultlist,20220129_091458,"€ 250,000 kosten koper","€ 2,841    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available immediately,"Bungalow, row house",Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²Other space inside the building6 m²,88 m²,6 m²,172 m²,307 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,"Air conditioning, rolldown shutters, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",172 m²,Full ownership,Alongside a quiet road,Patio/atrium,24 m² (6 meter deep and 4 meter broad),Located at the northeast,Built-in,Parking on private property,no
