header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Potterstraat 6,4611 NJ Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/huis-42541929-potterstraat-6/?navigateSource=resultlist,20220128_135545,"€ 250,000 kosten koper","€ 1,613    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1931-1944,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area155 m²Other space inside the building14 m²Exterior space attached to the building9 m²,155 m²,14 m²,9 m²,73 m²,615 m³,5 rooms (2 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories,"Outdoor awning, optical fibre, rolldown shutters and TV via cable",Not available,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",73 m²,Full ownership,In center,Roof terrace present,Attached brick storage,Electricity,Attached brick garage,1 car,"Electricity, heating and running water","Paid parking, parking on private property and resident's parking permits",no
