header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Berkelselaan 80 b2,3037 PJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87786753-berkelselaan-80-b2/?navigateSource=resultlist,20220126_004805,"€ 475,000 kosten koper","€ 4,025    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1930,Gable roof covered with roof tiles,Living area118 m²Exterior space attached to the building10 m²,118 m²,10 m²,451 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories,3rd floor,TV via cable,D        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2007, in ownership)",Full ownership,Sheltered location and in residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
