header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Smeltersdonk 5,7326 HW Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42676722-smeltersdonk-5/?navigateSource=resultlist,20220130_121335,"€ 439,500 kosten koper","€ 4,267    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Bungalow, semi-detached residential property (semi-bungalow)",Resale property,1987,Disabled access friendly and accessible for seniors,Combination roof covered with asphalt roofing and slate,Living area103 m²Other space inside the building6 m²Exterior space attached to the building16 m²,103 m²,6 m²,16 m²,257 m²,350 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,"Outdoor awning, optical fibre, mechanical ventilation, flue, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and fireplace,CH boiler,"AWB (gas-fired combination boiler from 2004, in ownership)",257 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"113 m² (7,5 meter deep and 15 meter broad)",Located at the south,Built-in,Electricity,Carport and parking place,Parking on private property,no
