header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Havikhorst 5,7152 KT Eibergen        ,https://www.funda.nl/en/koop/eibergen/huis-42520319-havikhorst-5/?navigateSource=resultlist,20220129_073517,"€ 335,000 kosten koper","€ 2,500    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1997,Gable roof covered with roof tiles,Living area134 m²Other space inside the building10 m²Exterior space attached to the building18 m²,134 m²,10 m²,18 m²,262 m²,501 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Passive ventilation system, rolldown shutters and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2016, in ownership)",262 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"114 m² (12 meter deep and 9,5 meter broad)",Located at the north accessible via the rear,Balcony present,Attached brick storage,Electricity,Carport and parking place,Parking on private property,no
