header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 362 1,1056 DC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679954-hoofdweg-362-1/?navigateSource=resultlist,20220130_203936,"€ 400,000 kosten koper","€ 7,273    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 186.50 per month,Upstairs apartment (apartment),Resale property,1927,Flat roof covered with asphalt roofing,Living area55 m²Other space inside the building2 m²Exterior space attached to the building6 m²External storage space8 m²,55 m²,2 m²,6 m²,8 m²,176 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas Kompakt HR (gas-fired combination boiler, in ownership)",Municipal long-term lease,Paid until 15-09-2054,In center,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 186.50 per month),Yes,Yes,Yes,no
