header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Dimensions,Plot size,Area,Ownership situation,error
Frans Halssingel 9 -5,3055 ZP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/parkeergelegenheid-42652399-frans-halssingel-9-5/?navigateSource=resultlist,20220126_004159,"€ 62,500 kosten koper",5 weeks,Sold under reservation,Available in consultation,Garage,Resale property,1,18 m² (3 meter deep and 6 meter broad),18 m²,18 m²,Full ownership,no
