header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Location,Garden,Sun terrace,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Osdorpergracht 484 E,1068 HV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42553314-nieuwe-osdorpergracht-484-e/?navigateSource=resultlist,20220130_194208,"€ 652,500 vrij op naam","€ 5,625    The asking price per m² (€ 652,500) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 174 per month,3 months,Sold under reservation,Ground-floor apartment (apartment),New property,2022,Woningborg garantiecertificaat,Living area116 m²Exterior space attached to the building21 m²,116 m²,21 m²,348 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,12 stories,Ground floor,A+++        What does this mean?,Completely insulated,District heating,In center and in residential district,Sun terrace,"18 m² (11,18 meter deep and 1,6 meter broad)",Underground parking,Parking garage,No,No,No,No,No,No,no
