header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Dennenstraat 110,8924 CM Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-88032716-dennenstraat-110/?navigateSource=resultlist,20220130_151334,"€ 189,000 kosten koper","€ 2,077    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1959,Hip roof covered with roof tiles,Living area91 m²Other space inside the building20 m²Exterior space attached to the building5 m²External storage space8 m²,91 m²,20 m²,5 m²,8 m²,234 m²,398 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Optical fibre,G        What does this mean?,Partly double glazed,CH boiler,CH boiler and electrical boiler,"Radson (gas-fired from 1994, in ownership)",234 m²,Municipal ownership encumbered with long-term leaset,€ 613 per year with option to purchase,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","104 m² (11,5 meter deep and 9 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
