header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Transvaalstraat 68 4,1092 HN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42668054-transvaalstraat-68-4/?navigateSource=resultlist,20220130_182049,"€ 450,000 kosten koper","€ 7,759    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 146.00 per month,Apartment with shared street entrance (apartment),Resale property,1917,Combination roof covered with asphalt roofing,Living area58 m²Exterior space attached to the building37 m²,58 m²,37 m²,206 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,5th floor,TV via cable,G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Complete floor heating and heat pump,Electrical boiler,Full ownership,In residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 146.00 per month),Yes,Yes,Yes,no
