header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maaskade 93 B,3071 NE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42658102-maaskade-93-b/?navigateSource=resultlist,20220126_005214,"€ 450,000 kosten koper","€ 4,945    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 50.00 per month,Ground-floor apartment (bel-etage (main floor)),Resale property,1885,With carpets and curtains,Gable roof covered with roof tiles,Living area91 m²Exterior space attached to the building5 m²,91 m²,5 m²,273 m³,3 rooms (2 bedrooms),1 story,Ground floor,G        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,Full ownership,Full ownership,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
