header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Charlotte van Bourbonhof 44,5611 HZ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42696350-charlotte-van-bourbonhof-44/?navigateSource=resultlist,20220201_012318,"€ 595,000 kosten koper","€ 5,129    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 168.00 per month,Ground-floor + upstairs apartment,Resale property,2003,Living area116 m²Exterior space attached to the building18 m²External storage space9 m²,116 m²,18 m²,9 m²,390 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Ground floor,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Combination boiler, in ownership",Full ownership,Full ownership,Sun terrace,"18 m² (3,5 meter deep and 5,2 meter broad)",Located at the southwest,Roof terrace present,Built-in,Electricity,Underground parking,Yes,Yes,Yes (€ 168.00 per month),Yes,Yes,Yes,no
