header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of parking facilities,Capacity,Acceptance,Status,error
Factorij 47,3071 AV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/parkeergelegenheid-88047748-factorij-47/?navigateSource=resultlist,20220126_213140,"€ 19,500 kosten koper",Today,Parking place,1,Available in consultation,Available,no
