header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Officiersweg 19,8162 EA Epe        ,https://www.funda.nl/en/koop/epe/huis-42674164-officiersweg-19/?navigateSource=resultlist,20220128_062420,"€ 500,000 kosten koper","€ 3,676    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Under offer,Available in consultation,"Desirable residence/villa, double house",Resale property,1979,Flat roof covered with asphalt roofing,Living area136 m²Other space inside the building13 m²,136 m²,13 m²,288 m²,513 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Outdoor awning, flue, sliding door and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2000, in ownership)",288 m²,Full ownership,"Alongside a quiet road, sheltered location and in center","Back garden, front garden and side garden",Balcony present,Built-in,Built-in,1 car,Public parking,no
