header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Kroos 4,1273 EE Huizen        ,https://www.funda.nl/en/koop/huizen/huis-42536105-kroos-4/?navigateSource=resultlist,20220128_140428,"€ 400,000 kosten koper","€ 3,252    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1975,Partly furnished with carpets and curtains and renovation project,Gable roof covered with roof tiles,Bouwkundige keuring,Living area123 m²Exterior space attached to the building4 m²External storage space13 m²,123 m²,4 m²,13 m²,179 m²,444 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Mechanical ventilation and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",179 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Attached brick garage,1 car,Electricity,Parking on private property,no
