header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Antheunisstraat 152,2522 ZJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42661458-antheunisstraat-152/?navigateSource=resultlist,20220131_202115,"€ 239,500 kosten koper","€ 2,753    The asking price per m² (€ 239,500) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 150.00 per month,Residential property with shared street entrance (apartment),Resale property,1932,Protected townscape or village view (permit needed for alterations),Living area87 m²Exterior space attached to the building4 m²,87 m²,4 m²,276 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Passive ventilation system,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Paid parking,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
