header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Emanzana 59,1103 AV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88021825-emanzana-59/?navigateSource=resultlist,20220130_203232,"€ 475,000 kosten koper","€ 3,598    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2007,Flat roof covered with asphalt roofing,Living area132 m²External storage space7 m²,132 m²,7 m²,125 m²,482 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,District heating,Central facility,125 m²,Municipal long-term lease,Paid until 01-10-2057,Alongside a quiet road and in residential district,Back garden and front garden,"42 m² (9 meter deep and 5,5 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
