header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Ketelhuis 10,5061 PK Oisterwijk        ,https://www.funda.nl/en/koop/oisterwijk/huis-42547636-ketelhuis-10/?navigateSource=resultlist,20220129_201145,"€ 385,000 kosten koper","€ 3,407    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2018,Gable roof covered with roof tiles,Living area113 m²Exterior space attached to the building18 m²External storage space5 m²,113 m²,18 m²,5 m²,118 m²,429 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, passive ventilation system and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",118 m²,Full ownership,In residential district,Back garden,"50 m² (1 meter deep and 0,5 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
