header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Stastokerf 33,3813 PP Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-88015593-pieter-stastokerf-33/?navigateSource=resultlist,20220128_152334,"€ 256,000 kosten koper","€ 3,765    The asking price per m² (€ 256,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 137.43 per month,Galleried apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building11 m²External storage space6 m²,68 m²,11 m²,6 m²,206 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2009, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 137.43 per month),Yes,Yes,Yes,no
