header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boylestraat 6 hs,1098 PC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680976-boylestraat-6-hs/?navigateSource=resultlist,20220131_000514,"€ 875,000 kosten koper","€ 8,838    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 80.00 per month,Ground-floor apartment (apartment),Resale property,1933,With carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area99 m²External storage space6 m²,99 m²,6 m²,392 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas Compact HR (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"46 m² (0,11 meter deep and 0,07 meter broad)",Located at the west,Detached wooden storage,Electricity and heating,Double glazing and completely insulated,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
