header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Den Dries 2,5552 CL Valkenswaard        ,https://www.funda.nl/en/koop/valkenswaard/huis-41701313-den-dries-2/?navigateSource=resultlist,20220129_044816,"€ 1,000,000 kosten koper","€ 2,558    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,000,000) is calculated by dividing the asking price of the home by the living area (391 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 1,050,000 kosten koper",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,2004,Flat roof covered with asphalt roofing,Living area391 m²Exterior space attached to the building37 m²External storage space8 m²,391 m²,37 m²,8 m²,959 m²,"1,750 m³",9 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Sauna, bath, shower and 2 toilets",2 stories and a basement,"Air conditioning, alarm installation, flue, sauna, solar collectors and swimming pool",B        What does this mean?,Completely insulated,"CH boiler, gas heater and complete floor heating",CH boiler,"Nefit Topline HrE (gas-fired combination boiler from 2019, in ownership)",959 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Roof terrace present,Detached brick storage,"Electricity, heating and running water","Parking on gated property, parking on private property and public parking",no
