header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Mesdaglaan 4,3141 HG Maassluis        ,https://www.funda.nl/en/koop/maassluis/huis-42532667-mesdaglaan-4/?navigateSource=resultlist,20220129_194614,"€ 359,500 kosten koper","€ 2,971    The asking price per m² (€ 359,500) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1963,Gable roof covered with roof tiles,Living area121 m²Exterior space attached to the building2 m²External storage space7 m²,121 m²,2 m²,7 m²,179 m²,389 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, outdoor awning, optical fibre, mechanical ventilation, rolldown shutters and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Hot air heating,Electrical boiler,179 m²,Full ownership,In center and in residential district,Back garden and front garden,54 m² (9 meter deep and 6 meter broad),Located at the west accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
