header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Akeleilaan 17,5582 GG Waalre        ,https://www.funda.nl/en/koop/waalre/huis-42446775-akeleilaan-17/?navigateSource=resultlist,20220129_034318,"€ 375,000 kosten koper","€ 2,820    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971,Gable roof covered with roof tiles,Living area133 m²Exterior space attached to the building5 m²External storage space9 m²,133 m²,5 m²,9 m²,155 m²,457 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Air conditioning and flue,C        What does this mean?,Roof insulation and double glazing,CH boiler and fireplace,CH boiler,"Remeha Calenta HR (gas-fired combination boiler from 2011, in ownership)",155 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
