header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kotterspad 46,1081 KP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88033139-kotterspad-46/?navigateSource=resultlist,20220130_232025,"€ 935,000 kosten koper","€ 7,664    The asking price per m² (€ 935,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 288.00 per month,Penthouse (apartment),Resale property,1999,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area122 m²Exterior space attached to the building40 m²External storage space6 m²,122 m²,40 m²,6 m²,373 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,4th floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Atag HR (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, sheltered location and freestanding location",Roof terrace present and balcony present,Storage box,Electricity,Parking place,Parking on private property and parking garage,Yes,Yes,Yes (€ 288.00 per month),Yes,Yes,Yes,no
