header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Calandlaan 731,1069 SC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535293-pieter-calandlaan-731/?navigateSource=resultlist,20220130_235903,"€ 450,000 kosten koper","€ 4,545    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 119 per month,2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,2014,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building13 m²External storage space18 m²,99 m²,13 m²,18 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,7 stories,4th floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 30-11-2060,Municipal ownership encumbered with long-term leaset,Paid until 30-11-2060,Municipal ownership encumbered with long-term leaset,In residential district and freestanding location,Balcony present,Built-in,Electricity,Parking place,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
