header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baarsjesweg 313,1058 AH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88043860-baarsjesweg-313/?navigateSource=resultlist,20220130_231759,"€ 1,350,000 kosten koper","€ 14,211    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 90.00 per month,Ground-floor apartment,Resale property,1930,Listed building (national monument),Flat roof covered with asphalt roofing,Living area95 m²Other space inside the building149 m²Exterior space attached to the building4 m²,95 m²,149 m²,4 m²,885 m³,7 rooms (6 bedrooms),3 bathrooms and 1 separate toilet,3 showers and 3 toilets,3 stories,Ground floor,Mechanical ventilation and TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Long-term lease,"€ 2.078,46 per year",On navigable waterway and unobstructed surrounding view,Balcony present,Resident's parking permits,No,No,Yes (€ 90.00 per month),No,Yes,Yes,no
