header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weidestraat 58 B,1097 XJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88973355-weidestraat-58-b/?navigateSource=resultlist,20220128_060243,"€ 295,000 kosten koper","€ 6,020    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 76.60 per month,Upstairs apartment (apartment),Resale property,1924,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area49 m²Exterior space attached to the building4 m²External storage space5 m²,49 m²,4 m²,5 m²,173 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,Passive ventilation system and TV via cable,A            1.04What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Ownership encumbered with long-term leaset (end date of long-term lease:  30-12-2061),Paid until 30-12-2061,Ownership encumbered with long-term leaset (end date of long-term lease:  30-12-2061),Paid until 30-12-2061,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 76.60 per month),Yes,Yes,Yes,no
