header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,error
Bouwnummer 129 (Bouwnr. 129),3227 AJ Oudenhoorn        ,https://www.funda.nl/en/koop/oudenhoorn/huis-42667563-bouwnummer-129-bouwnr-129/?navigateSource=resultlist,20220129_072908,"€ 441,500 vrij op naam","€ 3,345    The asking price per m² (€ 441,500) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",New property,2022,Living area132 m²,132 m²,210 m²,491 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,210 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"78 m² (14,5 meter deep and 5,4 meter broad)",Located at the west accessible via the rear,Parking place,no
