header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herman Gorterlaan 103,5644 SG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42670342-herman-gorterlaan-103/?navigateSource=resultlist,20220201_005000,"€ 200,000 kosten koper","€ 2,899    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 328 per month,2 weeks,Sold under reservation,Available in consultation,€ 328.29 per month,Apartment with shared street entrance (service apartment),Resale property,1971-1980,Accessible for seniors,Flat roof,Living area69 m²Exterior space attached to the building9 m²,69 m²,9 m²,225 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",1 story,3rd floor,"Air conditioning, alarm installation, outdoor awning, optical fibre, elevator, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Not yet present but possible,Parking on private property and public parking,Yes,Yes,Yes (€ 328.29 per month),Yes,Yes,Yes,no
