header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,error
Vogezen (Bouwnr. 242),3826 HR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42492768-vogezen-bouwnr-242/?navigateSource=resultlist,20220130_154730,"€ 515,000 vrij op naam","€ 3,732    The asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area138 m²,138 m²,132 m²,510 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,132 m²,Full ownership,In residential district,Back garden,"54 m² (10 meter deep and 5,4 meter broad)",Located at the west,Parking place,no
