header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Dennis Leestraat 51,4754 BB Stampersgat        ,https://www.funda.nl/en/koop/stampersgat/huis-88974934-dennis-leestraat-51/?navigateSource=resultlist,20220129_061206,"€ 235,000 kosten koper","€ 2,527    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property (dyke house)",Resale property,1928,Combination roof,Living area93 m²Other space inside the building41 m²Exterior space attached to the building7 m²External storage space26 m²,93 m²,41 m²,7 m²,26 m²,167 m²,462 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,3 stories,"Outdoor awning, rolldown shutters, flue and TV via cable",G        What does this mean?,Partly double glazed,Gas heater,Gas water heater (rental),167 m²,Full ownership,Back garden and side garden,"28 m² (9,3 meter deep and 3 meter broad)",Located at the north accessible via the rear,Balcony present,Attached brick storage,Not yet present but possible,Public parking,no
