header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zwanenkade 12,2925 AR Krimpen aan den IJssel        ,https://www.funda.nl/en/koop/krimpen-aan-den-ijssel/huis-88041437-zwanenkade-12/?navigateSource=resultlist,20220129_012524,"€ 459,500 kosten koper","€ 3,618    The asking price per m² (€ 459,500) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1969,Flat roof covered with asphalt roofing,Living area127 m²Exterior space attached to the building22 m²External storage space32 m²,127 m²,22 m²,32 m²,172 m²,419 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",172 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"69 m² (12,5 meter deep and 5,5 meter broad)",Located at the southwest accessible via the rear,Roof terrace present and balcony present,Detached brick garage,1 car,Electricity,Public parking,no
