header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeedijk 30 b,1012 AZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42526155-zeedijk-30-b/?navigateSource=resultlist,20220130_190142,"€ 900,000 kosten koper","€ 7,692    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 145 per month,2 months,Available,Available in consultation,€ 145.00 per month,Ground-floor apartment (apartment),Resale property,2001,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area117 m²Other space inside the building1 m²Exterior space attached to the building2 m²,117 m²,1 m²,2 m²,353 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,Full ownership,"On navigable waterway, in center and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 145.00 per month),Yes,Yes,Yes,no
