header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Planetenstraat 24,5101 TS Dongen        ,https://www.funda.nl/en/koop/dongen/huis-42678114-planetenstraat-24/?navigateSource=resultlist,20220128_042343,"€ 299,000 kosten koper","€ 2,743    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1965,Gable roof covered with roof tiles,Living area109 m²Other space inside the building11 m²Exterior space attached to the building1 m²External storage space10 m²,109 m²,11 m²,1 m²,10 m²,231 m²,438 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Air conditioning, mechanical ventilation and sliding door",E        What does this mean?,Partly double glazed and floor insulation,CH boiler and partial floor heating,CH boiler,"AWB (gas-fired from 2015, in ownership)",231 m²,Full ownership,In residential district,Back garden and front garden,Detached wooden storage,Electricity,Public parking,no
