header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Molenstraat 12,5688 AD Oirschot        ,https://www.funda.nl/en/koop/oirschot/huis-41207675-molenstraat-12/?navigateSource=resultlist,20220129_044602,"€ 795,000 kosten koper","€ 3,412    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (233 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1600,Listed building (national monument),Gable roof covered with roof tiles,Living area233 m²Other space inside the building20 m²External storage space12 m²,233 m²,20 m²,12 m²,445 m²,882 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,"Skylight, passive ventilation system, flue and TV via cable",Not required,Roof insulation and secondary glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",445 m²,Full ownership,Alongside a quiet road and in center,Back garden,360 m² (24 meter deep and 15 meter broad),Located at the east accessible via the rear,Detached wooden storage,Electricity,Parking on private property,no
