header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Koningsweg 37,6461 AA Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/huis-42548507-koningsweg-37/?navigateSource=resultlist,20220129_054919,"€ 397,500 kosten koper","€ 3,614    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 397,500) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1957,Gable roof covered with roof tiles,Living area110 m²Other space inside the building53 m²Exterior space attached to the building15 m²,110 m²,53 m²,15 m²,520 m²,500 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,Alarm installation and solar panels,C        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Bosch ( combination boiler from 2010, in ownership)",520 m²,Full ownership,Alongside park,Surrounded by garden,Built-in,1 car,Parking on private property,no
