header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Bellesloot 95,1483 XC De Rijp        ,https://www.funda.nl/en/koop/de-rijp/huis-42525297-bellesloot-95/?navigateSource=resultlist,20220128_143310,"€ 575,000 kosten koper","€ 4,957    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1977,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area116 m²Other space inside the building27 m²,116 m²,27 m²,247 m²,536 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Outdoor awning, skylight, flue, sliding door and TV via cable",D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"REMEHA Avanta CW5 (gas-fired combination boiler from 2012, in ownership)",247 m²,Full ownership,In residential district and rural,"Back garden, front garden and side garden","88 m² (8,5 meter deep and 13 meter broad)",Located at the west accessible via the rear,Attached brick garage,1 car,"Loft, electricity, heating and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
