header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik van Eedenplein 10,5611 KT Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42667040-frederik-van-eedenplein-10/?navigateSource=resultlist,20220201_005515,"€ 725,000 kosten koper","€ 4,119    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 334.78 per month,Apartment with shared street entrance (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area176 m²External storage space7 m²,176 m²,7 m²,553 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,5th floor,"Elevator, mechanical ventilation and sliding door",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,"Alongside park, alongside a quiet road, sheltered location, in center and unobstructed surrounding view",Built-in,Underground parking and parking place,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 334.78 per month),Yes,Yes,Yes,no
