header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
de la Reijstraat 564,2987 XP Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-88902994-de-la-reijstraat-564/?navigateSource=resultlist,20220129_004155,"€ 200,000 kosten koper","€ 3,279    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under option,Available in consultation,€ 132.20 per month,Apartment with shared street entrance (apartment),Resale property,1975,Flat roof covered with asphalt roofing,Living area61 m²Exterior space attached to the building14 m²External storage space5 m²,61 m²,14 m²,5 m²,195 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,9th floor,Elevator and TV via cable,B        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,In residential district,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 132.20 per month),Yes,Yes,Yes,no
