header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of parking facilities,error
Standhasenstraat 1,3312 LM Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42513060-standhasenstraat-1/?navigateSource=resultlist,20220129_100038,"€ 325,000 kosten koper","€ 3,457    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1932,Mansard roof covered with roof tiles,Living area94 m²External storage space12 m²,94 m²,12 m²,200 m²,434 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,TV via cable,E        What does this mean?,Partly double glazed and floor insulation,CH boiler and fireplace,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2009, in ownership)",200 m²,Full ownership,Alongside a quiet road and in residential district,Front garden and side garden,170 m² (17 meter deep and 10 meter broad),Located at the northeast,Detached wooden storage,Public parking,no
