header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,error
Drive-in loft (Bouwnr. 11),3071 EL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42671086-drive-in-loft-bouwnr-11/?navigateSource=resultlist,20220126_010623,"€ 1,150,000 vrij op naam","€ 5,044    The asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (228 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,Ground-floor apartment (apartment),New property,2022,Politiekeurmerk and SWK garantiecertificaat,Living area228 m²Exterior space attached to the building36 m²,228 m²,36 m²,593 m³,4 rooms (3 bedrooms),1 story,Ground floor,Mechanical ventilation,A        What does this mean?,Completely insulated,Complete floor heating and heat recovery unit,Central facility,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Sun terrace,no
