header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Boerhaavelaan 104,7002 HZ Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42655668-boerhaavelaan-104/?navigateSource=resultlist,20220129_023916,"€ 260,000 kosten koper","€ 2,063    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,With carpets and curtains,Gable roof covered with roof tiles,Living area126 m²External storage space10 m²,126 m²,10 m²,155 m²,431 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Skylight, optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",155 m²,Full ownership,In residential district,Back garden and front garden,"68 m² (11 meter deep and 6,2 meter broad)",Located at the north,Detached brick storage,Electricity,No insulation,Public parking,no
