header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Parcivalring 9,5221 LA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42546613-parcivalring-9/?navigateSource=resultlist,20220201_112238,"€ 450,000 kosten koper","€ 3,214    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,€ 159.79 per month,Apartment with shared street entrance (apartment),Resale property,2004,Living area140 m²Exterior space attached to the building10 m²External storage space7 m²,140 m²,10 m²,7 m²,410 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,5 stories,2nd floor,"Balanced ventilation system, <{cctv}>, elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",B        What does this mean?,"Double glazing, floor insulation and completely insulated",CH boiler,CH boiler,"Agpo Ferroli (gas-fired combination boiler from 2004, in ownership)",Full ownership,"Alongside park, alongside a quiet road and in residential district",Balcony present,Storage box,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 159.79 per month),Yes,Yes,Yes,no
