header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Langestraat 20 7,7047 AP Braamt        ,https://www.funda.nl/en/koop/braamt/appartement-41152517-langestraat-20-7/?navigateSource=resultlist,20220129_003725,"€ 305,000 kosten koper","€ 2,961    The asking price per m² (€ 305,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment with open entrance to street),New property,2021,Combination roof covered with roof tiles,Woningborg garantiecertificaat,Living area103 m²,103 m²,487 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Heat pump,CH boiler,In wooded surroundings and in center,Roof terrace present,Storage box,Electricity,"Roof insulation, insulated walls and floor insulation",Public parking,no
