header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Eerste Donk 11,5233 HH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42683994-eerste-donk-11/?navigateSource=resultlist,20220201_105846,"€ 550,000 kosten koper","€ 3,571    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2009,Gable roof,Living area154 m²Other space inside the building36 m²,154 m²,36 m²,213 m²,633 m³,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories and a attic with loft,Skylight and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas ( combination boiler from 2009, in ownership)",213 m²,Full ownership,In residential district,Back garden and front garden,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
