header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Harry Koningsbergerstraat 308,1063 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676153-harry-koningsbergerstraat-308/?navigateSource=resultlist,20220130_225010,"€ 235,000 kosten koper","€ 7,833    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (30 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 155.00 per month,Upstairs apartment (apartment),Resale property,1945-1959,Flat roof covered with asphalt roofing,Living area30 m²Exterior space attached to the building2 m²External storage space2 m²,30 m²,2 m²,2 m²,107 m³,1 room,10 stories,8th floor,Passive ventilation system,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-09-2031),"€ 25,29 per year",In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
