header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Gaardedreef 19,2723 AK Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42521034-gaardedreef-19/?navigateSource=resultlist,20220130_130805,"€ 475,000 kosten koper","€ 2,827    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1979,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area168 m²Other space inside the building92 m²Exterior space attached to the building35 m²,168 m²,92 m²,35 m²,109 m²,897 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,3 stories and a basement,"Outdoor awning, skylight, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",109 m²,Full ownership,In residential district,Sun terrace,"35 m² (5,93 meter deep and 5,9 meter broad)",Located at the south,Roof terrace present,Built-in,5 cars,"Electrical door, electricity, heating and running water",Public parking,no
