header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Leeghwaterkade 8,2521 DZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88959164-leeghwaterkade-8/?navigateSource=resultlist,20220131_224506,"€ 375,000 kosten koper","€ 5,000    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Maisonnette (apartment),75 m² residential surface area,3 rooms (2 bedrooms),262 m³,A+        What does this mean?,Resale property,2004,no
