header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Adriaen Willaertstraat 27,5216 GT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42685305-adriaen-willaertstraat-27/?navigateSource=resultlist,20220201_105639,"€ 335,000 kosten koper","€ 3,988    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 220 per month,"January 20, 2022",Available,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Galleried apartment (apartment),Resale property,1962,Flat roof,Living area84 m²Exterior space attached to the building10 m²,84 m²,10 m²,307 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator,C        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,In residential district,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
