header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
De Zomereik 31,7325 HP Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42670307-de-zomereik-31/?navigateSource=resultlist,20220127_215759,"€ 550,000 kosten koper","€ 3,374    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,"Desirable residence/villa, double house",Resale property,2006,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area163 m²Other space inside the building14 m²,163 m²,14 m²,276 m²,609 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, TV via cable and solar collectors",A        What does this mean?,Completely insulated,CH boiler,"CH boiler, solar boiler and solar collectors","Nefit HR combi (gas-fired combination boiler from 2006, in ownership)",276 m²,Full ownership,In residential district and freestanding location,Back garden and front garden,"128 m² (13,5 meter deep and 9,5 meter broad)",Located at the east,Attached brick garage and parking place,1 car,"Electricity, heating and running water","Double glazing, insulated walls and floor insulation",Parking on private property and public parking,no
