header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westergosingel 90,2548 NC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42516155-westergosingel-90/?navigateSource=resultlist,20220131_223549,"€ 550,000 kosten koper","€ 4,044    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 200.00 per month,Penthouse (apartment),Resale property,2013,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area136 m²Exterior space attached to the building34 m²External storage space6 m²,136 m²,34 m²,6 m²,440 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,5th floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Sun terrace,"34 m² (3,63 meter deep and 9,45 meter broad)",Located at the southwest,Roof terrace present,Built-in,Electricity,Completely insulated,Parking on gated property,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
