header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Majoor (Bouwnr. 1),6822 NE Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42667314-majoor-bouwnr-1/?navigateSource=resultlist,20220128_014909,"€ 665,000 vrij op naam","€ 5,542    The asking price per m² (€ 665,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under option,Available in consultation,Apartment with shared street entrance,New property,2022,Living area120 m²,120 m²,360 m³,5 rooms (3 bedrooms),1 story,A        What does this mean?,no
