header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Teunenmijns 15,1251 TE Laren (NH)        ,https://www.funda.nl/en/koop/laren-nh/huis-42687888-teunenmijns-15/?navigateSource=resultlist,20220128_060624,"€ 495,000 kosten koper","€ 4,714    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1960,Gable roof covered with roof tiles,Bouwkundige keuring,Living area105 m²Exterior space attached to the building20 m²External storage space8 m²,105 m²,20 m²,8 m²,149 m²,367 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Skylight and sliding door,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Combifort 30/50+ (gas-fired from 2009, in ownership)",149 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"47 m² (8,5 meter deep and 5,5 meter broad)",Located at the south accessible via the rear,Balcony present,Detached brick storage,Public parking,no
