header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,error
Wiejerdstraat 7,6102 BA Echt        ,https://www.funda.nl/en/koop/echt/huis-42518685-wiejerdstraat-7/?navigateSource=resultlist,20220128_041443,"€ 369,000 kosten koper","€ 2,952    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1966,Gable roof covered with roof tiles,Living area125 m²Other space inside the building12 m²Exterior space attached to the building30 m²External storage space24 m²,125 m²,12 m²,30 m²,24 m²,345 m²,450 m³,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,"Skylight, optical fibre, mechanical ventilation, rolldown shutters, flue, sliding door, TV via cable and solar panels",D        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit HR Combi (gas-fired combination boiler from 2020, in ownership)",345 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district","Back garden, surrounded by garden, front garden and side garden",120 m² (12 meter deep and 10 meter broad),Located at the southeast accessible via the rear,Built-in,Detached brick garage,1 car,Electricity and running water,Double glazing and insulated walls,no
