header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bella Vistastraat 286,1096 GM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42444572-bella-vistastraat-286/?navigateSource=resultlist,20220130_185838,"€ 1,125,000 kosten koper","€ 8,212    The asking price per m² (€ 1,125,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 215 per month,4 months,Sold under reservation,Available in consultation,€ 215.00 per month,Upstairs apartment (apartment),Resale property,2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area137 m²Exterior space attached to the building14 m²,137 m²,14 m²,426 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath,1 story,2nd floor,"Elevator, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,"Double glazing, energy efficient window and completely insulated",District heating and complete floor heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-03-2068),€ 5.047 per year with option to purchase,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-03-2068),€ 108 per year with option to purchase,"Alongside park, alongside a quiet road and in residential district",Balcony present,Built-in,Electricity,Completely insulated,Underground parking,Paid parking and parking garage,Yes,Yes,Yes (€ 215.00 per month),Yes,Yes,Yes,no
