header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Darwinplantsoen 17,1097 EZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42652470-darwinplantsoen-17/?navigateSource=resultlist,20220130_203245,"€ 1,450,000 kosten koper","€ 9,295    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1953,Gable roof covered with roof tiles,Living area156 m²External storage space19 m²,156 m²,19 m²,317 m²,587 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Flue, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant VHR ecoTEC plus (gas-fired combination boiler from 2020, in ownership)",317 m²,Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, sheltered location and unobstructed surrounding view","Back garden, front garden and side garden","140 m² (19 meter deep and 7,37 meter broad)",Detached brick storage,Electricity,Garage and detached brick garage,1 car,Electrical door and electricity,Public parking,no
