header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ruys de Beerenbrouckstraat 76,6535 XX Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-88023872-ruys-de-beerenbrouckstraat-76/?navigateSource=resultlist,20220128_025544,"€ 400,000 kosten koper","€ 3,571    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available in consultation,€ 188.37 per month,Ground-floor apartment (apartment),Resale property,2020,Flat roof covered with asphalt roofing,Living area112 m²Exterior space attached to the building12 m²External storage space23 m²,112 m²,12 m²,23 m²,372 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,"Outdoor awning, optical fibre and sliding door",A        What does this mean?,Double glazing and completely insulated,Complete floor heating and heat pump,Central facility,Full ownership,Sheltered location,Sun terrace,Storage box,Parking place,Parking on private property and public parking,Yes,Yes,Yes (€ 188.37 per month),Yes,Yes,Yes,no
