header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frans van Mierisstraat 12,2316 AM Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-88034837-frans-van-mierisstraat-12/?navigateSource=resultlist,20220127_231931,"€ 295,000 kosten koper","€ 5,900    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,Ground-floor apartment,Resale property,1933,Flat roof covered with asphalt roofing,Living area50 m²External storage space15 m²,50 m²,15 m²,201 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,Ground floor,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha  (gas-fired from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"73 m² (13,2 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Paid parking and resident's parking permits,No,No,No,No,No,No,no
