header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
De Otter 31,7414 HZ Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42684778-de-otter-31/?navigateSource=resultlist,20220130_161320,"€ 345,000 kosten koper","€ 2,654    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1969,Gable roof covered with roof tiles,Living area130 m²Other space inside the building5 m²Exterior space attached to the building5 m²,130 m²,5 m²,5 m²,164 m²,460 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Optical fibre, mechanical ventilation and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",164 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the southeast,Attached brick storage,Electricity and running water,Public parking,no
