header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 363 3,1056 CP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672350-hoofdweg-363-3/?navigateSource=resultlist,20220130_211648,"€ 400,000 kosten koper","€ 7,018    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available immediately,€ 129.71 per month,Upstairs apartment (apartment),Resale property,1906-1930,Living area57 m²Other space inside the building2 m²Exterior space attached to the building6 m²External storage space6 m²,57 m²,2 m²,6 m²,6 m²,181 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,4th floor,TV via cable,F        What does this mean?,CH boiler,CH boiler,Remeha (in ownership),Municipal ownership encumbered with long-term leaset,Paid until 31-01-2053,In residential district,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 129.71 per month),Yes,Yes,Yes,no
