header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsweg 181,9471 GP Zuidlaren        ,https://www.funda.nl/en/koop/zuidlaren/appartement-42654050-stationsweg-181/?navigateSource=resultlist,20220129_164043,"€ 695,000 vrij op naam","€ 3,717    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Residential property with shared street entrance (apartment),Resale property,2021,Monumental building,Living area187 m²Exterior space attached to the building29 m²,187 m²,29 m²,617 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,"Mechanical ventilation, passive ventilation system and TV via cable",Not available,"Roof insulation, energy efficient window, insulated walls and secondary glazing",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,Full ownership,Full ownership,"Alongside park, sheltered location and In wooded surroundings",Sun terrace,Detached brick storage,Parking place,Parking on private property,Yes,Yes,Yes,No,Yes,Yes,no
