header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,CH boiler,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oosterpark 44 hs,1092 AN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88970422-oosterpark-44-hs/?navigateSource=resultlist,20220130_210147,"€ 1,095,000 kosten koper","€ 8,690    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 125.00 per month,Ground-floor apartment (open shared street entrancet),Resale property,1894,Living area126 m²Other space inside the building11 m²Exterior space attached to the building11 m²,126 m²,11 m²,11 m²,504 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories,Ground floor,Not available,"Partly double glazed, floor insulation and secondary glazing",CH boiler and partial floor heating,"Combination boiler, in ownership",Back garden,90 m² (150 meter deep and 60 meter broad),Located at the south,French balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 125.00 per month),Yes,No,Yes,no
